UserId,AverageGenre1,AverageGenre2,MyAverageGenre1,MyAverageGenre2,AverageDirector,MyAverageDirector,Clicks,AverageRating,MyAverageRating,FuturePredictedGenre
4a8b4a64-5dc3-4e33-a858-09a96518a389,News,Drama,SciFi,Comedy,Jason Isaacs,Gavin Hood,195,2.52,2.51,SciFi
4a8b4a64-5dc3-4e33-a858-09a96518a389,Drama,Comedy,Drama,Comedy,Michael Hoffman,Harry Baer,196,2.52,2.51,Horror
4a8b4a64-5dc3-4e33-a858-09a96518a389,Drama,Comedy,Drama,Comedy,Mark Roper,Edmond Séchan,215,2.52,2.51,Drama
4a8b4a64-5dc3-4e33-a858-09a96518a389,Drama,Comedy,Drama,Comedy,Gabriela Acher,Ken Annakin,198,2.52,2.51,Drama
4a8b4a64-5dc3-4e33-a858-09a96518a389,Western,Animation,Animation,Adult,Marcel Achard,Anthony Perkins,198,2.52,2.51,Western
4a8b4a64-5dc3-4e33-a858-09a96518a389,Drama,Comedy,Drama,Comedy,Jim Jarmusch,Peter Weller,201,2.52,2.51,Drama
4a8b4a64-5dc3-4e33-a858-09a96518a389,Drama,Comedy,Drama,Comedy,Burt Reynolds,Jack Cardiff,174,2.52,2.51,Drama
4a8b4a64-5dc3-4e33-a858-09a96518a389,Drama,Comedy,Drama,Comedy,Dennis Hopper,Salah Abouseif,187,2.52,2.51,Adventure
4a8b4a64-5dc3-4e33-a858-09a96518a389,Adult,SciFi,Musical,History,Bernardo Bertolucci,Chris Noonan,198,2.52,2.51,Musical
968630e1-f235-4d48-a6a2-e14828e24ec5,Drama,Comedy,Drama,Comedy,Devi Abashidze,Kevin R. Hershberger,199,2.52,2.61,Thriller
968630e1-f235-4d48-a6a2-e14828e24ec5,Drama,Comedy,Drama,Comedy,Bernt Amadeus Capra,Gilda de Abreu,187,2.52,2.61,Drama
968630e1-f235-4d48-a6a2-e14828e24ec5,Drama,Comedy,Drama,Comedy,Isabella Rossellini,Tony Scott,189,2.52,2.61,Drama
968630e1-f235-4d48-a6a2-e14828e24ec5,War,Adult,Fantasy,FilmNoir,Xavier Koller,Jane Campion,201,2.52,2.61,Animation
968630e1-f235-4d48-a6a2-e14828e24ec5,Drama,Comedy,Drama,Comedy,Todd Solondz,Dana Kaproff,216,2.52,2.61,Drama
968630e1-f235-4d48-a6a2-e14828e24ec5,Drama,Comedy,Drama,Comedy,Derwin Abrahams,Alan Abel,203,2.52,2.61,Drama
968630e1-f235-4d48-a6a2-e14828e24ec5,Drama,Comedy,Drama,Comedy,Bernt Amadeus Capra,Sandy Collora,207,2.52,2.61,Sport
968630e1-f235-4d48-a6a2-e14828e24ec5,Music,Sport,Adventure,Fantasy,Davron Abdullayev,Dev Anand,204,2.52,2.61,Adventure
968630e1-f235-4d48-a6a2-e14828e24ec5,Drama,Comedy,Drama,Comedy,Paul May,Alfred Hitchcock,203,2.52,2.61,Drama
968630e1-f235-4d48-a6a2-e14828e24ec5,Drama,Comedy,Drama,Comedy,Kristin Lehman,Paul Blomdahl,205,2.52,2.61,FilmNoir
968630e1-f235-4d48-a6a2-e14828e24ec5,Drama,Comedy,Drama,Comedy,Michael Jeter,Paul Blomdahl,177,2.52,2.61,Drama
968630e1-f235-4d48-a6a2-e14828e24ec5,RealityTv,Documentary,Mystery,History,Shobhna Samarth,Jorge Simonet,184,2.52,2.61,Mystery
968630e1-f235-4d48-a6a2-e14828e24ec5,Drama,Comedy,Drama,Comedy,Armando Crispino,Lawrence Kasdan,186,2.52,2.61,RealityTv
968630e1-f235-4d48-a6a2-e14828e24ec5,Drama,Comedy,Drama,Comedy,Peter Fonda,Judith Benezra,179,2.52,2.61,Drama
968630e1-f235-4d48-a6a2-e14828e24ec5,Drama,Comedy,Drama,Comedy,Leo Hurwitz,Jytte Abildstrøm,191,2.52,2.61,Drama
968630e1-f235-4d48-a6a2-e14828e24ec5,Fantasy,Adult,Drama,Romance,Kate Jackson,Askhab Abakarov,218,2.52,2.61,Animation
968630e1-f235-4d48-a6a2-e14828e24ec5,Drama,Comedy,Drama,Comedy,Julie St. Claire,Jodie Foster,193,2.52,2.61,Drama
968630e1-f235-4d48-a6a2-e14828e24ec5,Drama,Comedy,Drama,Comedy,Nestor Carbonell,Armondo Linus Acosta,218,2.52,2.61,Drama
968630e1-f235-4d48-a6a2-e14828e24ec5,Drama,Comedy,Drama,Comedy,Burt Reynolds,Robby Benson,182,2.52,2.61,Music
968630e1-f235-4d48-a6a2-e14828e24ec5,Drama,Adult,Family,Romance,Jill Goodacre,Hal Sparks,201,2.52,2.61,Family
968630e1-f235-4d48-a6a2-e14828e24ec5,Drama,Comedy,Drama,Comedy,Jace Alexander,Stuart Baird,210,2.52,2.61,Drama
968630e1-f235-4d48-a6a2-e14828e24ec5,Drama,Comedy,Drama,Comedy,Vyacheslav Ablotia,Kerr Smith,202,2.52,2.61,Romance
968630e1-f235-4d48-a6a2-e14828e24ec5,Drama,Comedy,Drama,Comedy,Craig T. Nelson,Erik MacArthur,220,2.52,2.61,Drama
968630e1-f235-4d48-a6a2-e14828e24ec5,Documentary,Family,Thriller,Musical,Andrzej Bartkowiak,George Roy Hill,182,2.52,2.61,Thriller
968630e1-f235-4d48-a6a2-e14828e24ec5,Drama,Comedy,Drama,Comedy,Mel Gibson,Yrjö Aaltonen,185,2.52,2.61,Romance
968630e1-f235-4d48-a6a2-e14828e24ec5,Drama,Comedy,Drama,Comedy,Larry Hagman,Murilo Salles,216,2.52,2.61,Drama
968630e1-f235-4d48-a6a2-e14828e24ec5,Drama,Comedy,Drama,Comedy,Sarah Polley,Gabriela Acher,172,2.52,2.61,Drama
968630e1-f235-4d48-a6a2-e14828e24ec5,Animation,Biography,Documentary,Biography,Benjamin Herrmann,Jean-Jacques Annaud,203,2.52,2.61,War
968630e1-f235-4d48-a6a2-e14828e24ec5,Drama,Comedy,Drama,Comedy,Jace Alexander,Michael Jeter,221,2.52,2.61,Drama
968630e1-f235-4d48-a6a2-e14828e24ec5,Drama,Comedy,Drama,Comedy,Tom Skerritt,Noah Wyle,201,2.52,2.61,Drama
968630e1-f235-4d48-a6a2-e14828e24ec5,Drama,Comedy,Drama,Comedy,Gregg Toland,Paul Abascal,181,2.52,2.61,Action
968630e1-f235-4d48-a6a2-e14828e24ec5,Adult,Documentary,Comedy,Music,Peter Weir,Tony Scott,174,2.52,2.61,Comedy
968630e1-f235-4d48-a6a2-e14828e24ec5,Drama,Comedy,Drama,Comedy,Elizabeth Banks,Helmuth Ashley,187,2.52,2.61,Drama
968630e1-f235-4d48-a6a2-e14828e24ec5,Drama,Comedy,Drama,Comedy,Tim Hunter,Joseph-Louis Mundwiller,214,2.52,2.61,Adventure
968630e1-f235-4d48-a6a2-e14828e24ec5,Drama,Comedy,Drama,Comedy,Helen Shaver,Lutz Konermann,174,2.52,2.61,Drama
968630e1-f235-4d48-a6a2-e14828e24ec5,Musical,Family,Action,Crime,Deren Abram,Kelly Zombor,180,2.52,2.61,Action
968630e1-f235-4d48-a6a2-e14828e24ec5,Drama,Comedy,Drama,Comedy,Néstor Almendros,Renato Berta,188,2.52,2.61,Animation
968630e1-f235-4d48-a6a2-e14828e24ec5,Drama,Comedy,Drama,Comedy,Todd Haynes,Darren Aronofsky,206,2.52,2.61,Drama
968630e1-f235-4d48-a6a2-e14828e24ec5,Drama,Comedy,Drama,Comedy,Hark Tsui,Jean-Levi Mahamuohd,212,2.52,2.61,Drama
968630e1-f235-4d48-a6a2-e14828e24ec5,Adult,Western,Animation,Fantasy,Axel Sand,Gavin Hood,173,2.52,2.61,SciFi
968630e1-f235-4d48-a6a2-e14828e24ec5,Drama,Comedy,Drama,Comedy,Heather Matarazzo,Daniel Boyd,221,2.52,2.61,Drama
968630e1-f235-4d48-a6a2-e14828e24ec5,Drama,Comedy,Drama,Comedy,Dan Ireland,Mike Figgis,185,2.52,2.61,Drama
968630e1-f235-4d48-a6a2-e14828e24ec5,Drama,Comedy,Drama,Comedy,Hany Abu-Assad,Jouko Aaltonen,177,2.52,2.61,Documentary
968630e1-f235-4d48-a6a2-e14828e24ec5,Action,Adult,Adventure,Comedy,Bob Hoskins,Martin Brest,192,2.52,2.61,Adventure
968630e1-f235-4d48-a6a2-e14828e24ec5,Drama,Comedy,Drama,Comedy,Philip Abbott,Harry Baer,188,2.52,2.61,Drama
968630e1-f235-4d48-a6a2-e14828e24ec5,Drama,Comedy,Drama,Comedy,Jim Brown,Toy Newkirk,175,2.52,2.61,Western
968630e1-f235-4d48-a6a2-e14828e24ec5,Drama,Comedy,Drama,Comedy,Sven Nykvist,Franco Zeffirelli,187,2.52,2.61,Drama
968630e1-f235-4d48-a6a2-e14828e24ec5,Family,Mystery,Mystery,SciFi,David Lynch,Bairam Abdullayev,218,2.52,2.61,Mystery
968630e1-f235-4d48-a6a2-e14828e24ec5,Drama,Comedy,Drama,Comedy,Todd Solondz,Elia Kazan,201,2.52,2.61,Animation
968630e1-f235-4d48-a6a2-e14828e24ec5,Drama,Comedy,Drama,Comedy,Irma Achten,Chris Eigeman,207,2.52,2.61,Drama
968630e1-f235-4d48-a6a2-e14828e24ec5,Drama,Comedy,Drama,Comedy,Salah Abouseif,Claude Autant-Lara,206,2.52,2.61,Drama
968630e1-f235-4d48-a6a2-e14828e24ec5,Action,Biography,War,Animation,Antoine Monot Jr.,Mädchen Amick,185,2.52,2.61,Biography
968630e1-f235-4d48-a6a2-e14828e24ec5,Drama,Comedy,Drama,Comedy,Jack Cardiff,András Nagy,176,2.52,2.61,Drama
968630e1-f235-4d48-a6a2-e14828e24ec5,Drama,Comedy,Drama,Comedy,Edward Zwick,David Sutcliffe,217,2.52,2.61,Drama
968630e1-f235-4d48-a6a2-e14828e24ec5,Drama,Comedy,Drama,Comedy,James Foley,Sam Irvin,190,2.52,2.61,Family
968630e1-f235-4d48-a6a2-e14828e24ec5,Thriller,Musical,Fantasy,RealityTv,Edmond Séchan,Alex Cox,203,2.52,2.61,Fantasy
968630e1-f235-4d48-a6a2-e14828e24ec5,Drama,Comedy,Drama,Comedy,Corbin Bernsen,Otar Abesadze,201,2.52,2.61,Drama
968630e1-f235-4d48-a6a2-e14828e24ec5,Drama,Comedy,Drama,Comedy,Sophie Marceau,Judith Benezra,204,2.52,2.61,Sport
968630e1-f235-4d48-a6a2-e14828e24ec5,Drama,Comedy,Drama,Comedy,Shekhar Kapur,David R. Barkley,187,2.52,2.61,Drama
968630e1-f235-4d48-a6a2-e14828e24ec5,News,History,War,RealityTv,N.T. Rama Rao,Tom Noonan,203,2.52,2.61,War
968630e1-f235-4d48-a6a2-e14828e24ec5,Drama,Comedy,Drama,Comedy,Barry Ackroyd,Alan Hale,217,2.52,2.61,Mystery
968630e1-f235-4d48-a6a2-e14828e24ec5,Drama,Comedy,Drama,Comedy,Karlheinz Böhm,João Mário Grilo,220,2.52,2.61,Drama
968630e1-f235-4d48-a6a2-e14828e24ec5,Drama,Comedy,Drama,Comedy,Gil Bellows,Anders Bohman,182,2.52,2.61,Drama
968630e1-f235-4d48-a6a2-e14828e24ec5,Documentary,Thriller,Action,Drama,Jason Allentoff,Demi Moore,173,2.52,2.61,Music
968630e1-f235-4d48-a6a2-e14828e24ec5,Drama,Comedy,Drama,Comedy,Robin Wright,Steven Zaillian,204,2.52,2.61,Drama
968630e1-f235-4d48-a6a2-e14828e24ec5,Drama,Comedy,Drama,Comedy,Jill Goodacre,Olivier Assayas,204,2.52,2.61,Drama
968630e1-f235-4d48-a6a2-e14828e24ec5,Drama,Comedy,Drama,Comedy,Bitto Albertini,Hiam Abbass,176,2.52,2.61,News
968630e1-f235-4d48-a6a2-e14828e24ec5,Western,Animation,Documentary,Western,Dejan Acimovic,Peter North,214,2.52,2.61,Documentary
968630e1-f235-4d48-a6a2-e14828e24ec5,Drama,Comedy,Drama,Comedy,Tony Klinger,Michael B. Silver,192,2.52,2.61,Drama
968630e1-f235-4d48-a6a2-e14828e24ec5,Drama,Comedy,Drama,Comedy,Willy Goldberger,Brian De Palma,187,2.52,2.61,Romance
968630e1-f235-4d48-a6a2-e14828e24ec5,Drama,Comedy,Drama,Comedy,D.B. Sweeney,Jeremy Stein,178,2.52,2.61,Drama
968630e1-f235-4d48-a6a2-e14828e24ec5,Mystery,Biography,News,Documentary,Paul Hunt,Tony Abatemarco,207,2.52,2.61,News
968630e1-f235-4d48-a6a2-e14828e24ec5,Drama,Comedy,Drama,Comedy,Bernt Amadeus Capra,Devi Abashidze,178,2.52,2.61,Biography
968630e1-f235-4d48-a6a2-e14828e24ec5,Drama,Comedy,Drama,Comedy,Fabrice Nordmann,Katherine Helmond,193,2.52,2.61,Drama
968630e1-f235-4d48-a6a2-e14828e24ec5,Drama,Comedy,Drama,Comedy,Daniel Boyd,Theodore J. Pahle,199,2.52,2.61,Drama
968630e1-f235-4d48-a6a2-e14828e24ec5,Western,History,News,Romance,David Zucker,Karpo Acimovic-Godina,180,2.52,2.61,Romance
968630e1-f235-4d48-a6a2-e14828e24ec5,Drama,Comedy,Drama,Comedy,Ricky Paull Goldin,Günther Rittau,193,2.52,2.61,Drama
968630e1-f235-4d48-a6a2-e14828e24ec5,Drama,Comedy,Drama,Comedy,Scott Baio,Steven Soderbergh,213,2.52,2.61,Drama
968630e1-f235-4d48-a6a2-e14828e24ec5,Drama,Comedy,Drama,Comedy,Leon Abrams,Teo Escamilla,172,2.52,2.61,Musical
968630e1-f235-4d48-a6a2-e14828e24ec5,History,Music,Sport,Biography,Jean-Marc Félio,Maria Grazia Cucinotta,175,2.52,2.61,Sport
2f2edd26-2309-446f-a501-efd4ff95698c,Drama,Comedy,Drama,Comedy,Veikko Aaltonen,Jonathan Brandis,201,2.52,2.48,Action
2f2edd26-2309-446f-a501-efd4ff95698c,Drama,Comedy,Drama,Comedy,Karim Abbou,Phil Judd,212,2.52,2.48,Drama
2f2edd26-2309-446f-a501-efd4ff95698c,Drama,Comedy,Drama,Comedy,Leila Abashidze,Francesco Quinn,179,2.52,2.48,Drama
2f2edd26-2309-446f-a501-efd4ff95698c,Fantasy,Adult,Family,Musical,Edward Zwick,Deana Molle',207,2.52,2.48,Mystery
2f2edd26-2309-446f-a501-efd4ff95698c,Drama,Comedy,Drama,Comedy,Helena Bonham Carter,Vikramaditya Motwane,193,2.52,2.48,Drama
2f2edd26-2309-446f-a501-efd4ff95698c,Drama,Comedy,Drama,Comedy,Harry Davenport,Noah Wyle,214,2.52,2.48,Drama
2f2edd26-2309-446f-a501-efd4ff95698c,Drama,Comedy,Drama,Comedy,Jack Priestley,Christopher Meloni,199,2.52,2.48,SciFi
2f2edd26-2309-446f-a501-efd4ff95698c,Romance,History,War,Mystery,Pauley Perrette,Tony Klinger,202,2.52,2.48,War
2f2edd26-2309-446f-a501-efd4ff95698c,Drama,Comedy,Drama,Comedy,Marla Sokoloff,Julie St. Claire,187,2.52,2.48,Drama
2f2edd26-2309-446f-a501-efd4ff95698c,Drama,Comedy,Drama,Comedy,Gary Rydstrom,Chris Penn,201,2.52,2.48,Comedy
2f2edd26-2309-446f-a501-efd4ff95698c,Drama,Comedy,Drama,Comedy,Christopher Swartout,Derwin Abrahams,194,2.52,2.48,Drama
2f2edd26-2309-446f-a501-efd4ff95698c,Music,Western,Animation,Adventure,Arnold Schwarzenegger,David Copperfield,180,2.52,2.48,Animation
2f2edd26-2309-446f-a501-efd4ff95698c,Drama,Comedy,Drama,Comedy,Fatin Abdulwahhab,Jesse Vint,210,2.52,2.48,RealityTv
2f2edd26-2309-446f-a501-efd4ff95698c,Drama,Comedy,Drama,Comedy,Floyd Crosby,Edward Peghin,206,2.52,2.48,Drama
2f2edd26-2309-446f-a501-efd4ff95698c,Drama,Comedy,Drama,Comedy,Jensen Ackles,Vin Diesel,189,2.52,2.48,Drama
2f2edd26-2309-446f-a501-efd4ff95698c,Action,Drama,RealityTv,SciFi,Michael Ballhaus,Xaver Schwarzenberger,185,2.52,2.48,Family
2f2edd26-2309-446f-a501-efd4ff95698c,Drama,Comedy,Drama,Comedy,Russell Crowe,Tim Robbins,180,2.52,2.48,Drama
2f2edd26-2309-446f-a501-efd4ff95698c,Drama,Comedy,Drama,Comedy,Paul Lazarus,Paul Thomas Anderson,220,2.52,2.48,Drama
2f2edd26-2309-446f-a501-efd4ff95698c,Drama,Comedy,Drama,Comedy,Vittorio De Sica,Fisher Stevens,178,2.52,2.48,News
2f2edd26-2309-446f-a501-efd4ff95698c,Animation,Horror,Crime,Western,Bairam Abdullayev,Robert Bresson,182,2.52,2.48,Crime
2f2edd26-2309-446f-a501-efd4ff95698c,Drama,Comedy,Drama,Comedy,Andrew Lowes,Leon Abrams,179,2.52,2.48,Drama
2f2edd26-2309-446f-a501-efd4ff95698c,Drama,Comedy,Drama,Comedy,Jesús Franco,Robert Rodriguez,221,2.52,2.48,FilmNoir
2f2edd26-2309-446f-a501-efd4ff95698c,Drama,Comedy,Drama,Comedy,Karlheinz Böhm,Hal Holbrook,175,2.52,2.48,Drama
2f2edd26-2309-446f-a501-efd4ff95698c,Horror,Adventure,RealityTv,Drama,Joseph L. Mankiewicz,Samuel Fuller,173,2.52,2.48,RealityTv
2f2edd26-2309-446f-a501-efd4ff95698c,Drama,Comedy,Drama,Comedy,Bairam Abdullayev,Cecil B. DeMille,176,2.52,2.48,War
2f2edd26-2309-446f-a501-efd4ff95698c,Drama,Comedy,Drama,Comedy,Francesca Archibugi,Gianni Lepre,183,2.52,2.48,Drama
2f2edd26-2309-446f-a501-efd4ff95698c,Drama,Comedy,Drama,Comedy,Ossie Davis,Yancy Butler,191,2.52,2.48,Drama
2f2edd26-2309-446f-a501-efd4ff95698c,Drama,Music,Romance,Sport,Gary Sinise,Mark Lambert Bristol,214,2.52,2.48,Adult
2f2edd26-2309-446f-a501-efd4ff95698c,Drama,Comedy,Drama,Comedy,Richard Benjamin,Paul Henreid,180,2.52,2.48,Drama
2f2edd26-2309-446f-a501-efd4ff95698c,Drama,Comedy,Drama,Comedy,David Boreanaz,Angel Acciaresi,181,2.52,2.48,Drama
2f2edd26-2309-446f-a501-efd4ff95698c,Drama,Comedy,Drama,Comedy,Mauro Bolognini,Salah Abouseif,212,2.52,2.48,Drama
2f2edd26-2309-446f-a501-efd4ff95698c,SciFi,Crime,Drama,Musical,Dennis Rodman,Til Schweiger,180,2.52,2.48,Drama
2f2edd26-2309-446f-a501-efd4ff95698c,Drama,Comedy,Drama,Comedy,Shirley Jo Finney,Stanley Kubrick,200,2.52,2.48,Drama
2f2edd26-2309-446f-a501-efd4ff95698c,Drama,Comedy,Drama,Comedy,Bitto Albertini,Alex Erkiletian,182,2.52,2.48,Musical
2f2edd26-2309-446f-a501-efd4ff95698c,Drama,Comedy,Drama,Comedy,David Achkar,Stelvio Massi,172,2.52,2.48,Drama
2f2edd26-2309-446f-a501-efd4ff95698c,Drama,Fantasy,Adult,FilmNoir,Dom DeLuise,Maud Adams,212,2.52,2.48,Adult
2f2edd26-2309-446f-a501-efd4ff95698c,Drama,Comedy,Drama,Comedy,Hanno di Rosa,Terence Stamp,201,2.52,2.48,Adult
2f2edd26-2309-446f-a501-efd4ff95698c,Drama,Comedy,Drama,Comedy,Steven Zaillian,Andrew Davis,204,2.52,2.48,Drama
2f2edd26-2309-446f-a501-efd4ff95698c,Drama,Comedy,Drama,Comedy,Daniel Auteuil,Helmut Berger,208,2.52,2.48,Drama
2f2edd26-2309-446f-a501-efd4ff95698c,Action,FilmNoir,Animation,Drama,Dash Mihok,Adam Goldberg,186,2.52,2.48,Drama
2f2edd26-2309-446f-a501-efd4ff95698c,Drama,Comedy,Drama,Comedy,Irma Achten,James E. Abbe,180,2.52,2.48,Drama
2f2edd26-2309-446f-a501-efd4ff95698c,Drama,Comedy,Drama,Comedy,Sam Neill,Dinah Manoff,198,2.52,2.48,Drama
2f2edd26-2309-446f-a501-efd4ff95698c,Drama,Comedy,Drama,Comedy,Buster Keaton,Jsu Garcia,207,2.52,2.48,Adventure
2f2edd26-2309-446f-a501-efd4ff95698c,Documentary,Fantasy,Crime,Fantasy,Joan Van Ark,Floyd Crosby,200,2.52,2.48,Crime
2f2edd26-2309-446f-a501-efd4ff95698c,Drama,Comedy,Drama,Comedy,Kenneth Branagh,Franco Abussi,213,2.52,2.48,Drama
2f2edd26-2309-446f-a501-efd4ff95698c,Drama,Comedy,Drama,Comedy,Leon Abrams,Robert Allan Ackerman,216,2.52,2.48,Animation
2f2edd26-2309-446f-a501-efd4ff95698c,Drama,Comedy,Drama,Comedy,Chris O'Donnell,Joan Chen,196,2.52,2.48,Drama
2f2edd26-2309-446f-a501-efd4ff95698c,Sport,Western,Action,History,András Nagy,Adrian Dunbar,205,2.52,2.48,Action
2f2edd26-2309-446f-a501-efd4ff95698c,Drama,Comedy,Drama,Comedy,Peter Weller,Werner Herzog,191,2.52,2.48,Horror
2f2edd26-2309-446f-a501-efd4ff95698c,Drama,Comedy,Drama,Comedy,John Gielgud,Stephen Baldwin,185,2.52,2.48,Drama
2f2edd26-2309-446f-a501-efd4ff95698c,Drama,Comedy,Drama,Comedy,Ashraf Abdel Baky,Bjørn Eivind Aarskog,191,2.52,2.48,Drama
2f2edd26-2309-446f-a501-efd4ff95698c,FilmNoir,Musical,Action,News,Tom Byron,Oliver Hardy,211,2.52,2.48,Musical
2f2edd26-2309-446f-a501-efd4ff95698c,Drama,Comedy,Drama,Comedy,Deren Abram,Martin Brest,184,2.52,2.48,Drama
2f2edd26-2309-446f-a501-efd4ff95698c,Drama,Comedy,Drama,Comedy,Alexander Abela,Pupi Avati,181,2.52,2.48,Drama
2f2edd26-2309-446f-a501-efd4ff95698c,Drama,Comedy,Drama,Comedy,Frank Abe,Danielle Fishel,187,2.52,2.48,Action
2f2edd26-2309-446f-a501-efd4ff95698c,Adult,Adult,Romance,Drama,Robert Ellis,Carl Ludwig Achaz-Duisberg,192,2.52,2.48,Romance
2f2edd26-2309-446f-a501-efd4ff95698c,Drama,Comedy,Drama,Comedy,Heath Ledger,Francis Ford Coppola,172,2.52,2.48,Drama
2f2edd26-2309-446f-a501-efd4ff95698c,Drama,Comedy,Drama,Comedy,Eriq La Salle,Brian Tufano,180,2.52,2.48,Family
2f2edd26-2309-446f-a501-efd4ff95698c,Drama,Comedy,Drama,Comedy,James McDaniel,Emma de Caunes,174,2.52,2.48,Drama
2f2edd26-2309-446f-a501-efd4ff95698c,Mystery,Comedy,Biography,Crime,David Fincher,Fanny Ardant,191,2.52,2.48,Biography
2f2edd26-2309-446f-a501-efd4ff95698c,Drama,Comedy,Drama,Comedy,Tim Robbins,Andrzej Bartkowiak,195,2.52,2.48,RealityTv
2f2edd26-2309-446f-a501-efd4ff95698c,Drama,Comedy,Drama,Comedy,Dean Stockwell,Lynne Littman,204,2.52,2.48,Drama
2f2edd26-2309-446f-a501-efd4ff95698c,Drama,Comedy,Drama,Comedy,Charles Lamont,Stacy Keach,172,2.52,2.48,Drama
2f2edd26-2309-446f-a501-efd4ff95698c,Romance,Western,Documentary,Western,Walter Lassally,Ryan Phillippe,203,2.52,2.48,Drama
2f2edd26-2309-446f-a501-efd4ff95698c,Drama,Comedy,Drama,Comedy,Joel Schumacher,Dejan Acimovic,216,2.52,2.48,Drama
2f2edd26-2309-446f-a501-efd4ff95698c,Drama,Comedy,Drama,Comedy,Adam Abraham,John Abraham,190,2.52,2.48,Drama
2f2edd26-2309-446f-a501-efd4ff95698c,Drama,Comedy,Drama,Comedy,Paul Sorvino,Edward Abraham,216,2.52,2.48,Animation
2f2edd26-2309-446f-a501-efd4ff95698c,Music,Thriller,War,FilmNoir,B. Scott O'Malley,Michel Audiard,212,2.52,2.48,War
2f2edd26-2309-446f-a501-efd4ff95698c,Drama,Comedy,Drama,Comedy,Franz Weihmayr,Ryszard Bugajski,200,2.52,2.48,Drama
2f2edd26-2309-446f-a501-efd4ff95698c,Drama,Comedy,Drama,Comedy,Antonio Abujamra,Christopher McQuarrie,187,2.52,2.48,Musical
2f2edd26-2309-446f-a501-efd4ff95698c,Drama,Comedy,Drama,Comedy,King Baggot,David Achkar,211,2.52,2.48,Drama
2f2edd26-2309-446f-a501-efd4ff95698c,Western,Adult,Documentary,Documentary,Sidney Lumet,Floyd Crosby,172,2.52,2.48,Documentary
2f2edd26-2309-446f-a501-efd4ff95698c,Drama,Comedy,Drama,Comedy,Bill Gilman,Jesse Vint,210,2.52,2.48,Mystery
2f2edd26-2309-446f-a501-efd4ff95698c,Drama,Comedy,Drama,Comedy,Vadim Abdrashitov,Jace Alexander,221,2.52,2.48,Drama
2f2edd26-2309-446f-a501-efd4ff95698c,Drama,Comedy,Drama,Comedy,Ridley Scott,Christopher Bradley,216,2.52,2.48,Drama
2f2edd26-2309-446f-a501-efd4ff95698c,FilmNoir,News,Horror,News,Hart Bochner,King Hu,220,2.52,2.48,Music
2f2edd26-2309-446f-a501-efd4ff95698c,Drama,Comedy,Drama,Comedy,Giselle Fernandez,Moritz Bleibtreu,213,2.52,2.48,Drama
2f2edd26-2309-446f-a501-efd4ff95698c,Drama,Comedy,Drama,Comedy,Ron Shelton,Richard Crudo,219,2.52,2.48,Drama
2f2edd26-2309-446f-a501-efd4ff95698c,Drama,Comedy,Drama,Comedy,Michael Crichton,Rebecca Gayheart,174,2.52,2.48,Animation
2f2edd26-2309-446f-a501-efd4ff95698c,Animation,Music,Musical,Western,Claude Autant-Lara,Woody Allen,208,2.52,2.48,Musical
a3cf3f05-d647-4112-8f5f-6ad667453e96,Drama,Comedy,Drama,Comedy,Hank Mann,Zrinko Ogresta,198,2.52,2.38,Fantasy
a3cf3f05-d647-4112-8f5f-6ad667453e96,Drama,Comedy,Drama,Comedy,Franz Hohler,Laurent Achard,211,2.52,2.38,Drama
a3cf3f05-d647-4112-8f5f-6ad667453e96,Drama,Comedy,Drama,Comedy,Terence Stamp,Brian Helgeland,182,2.52,2.38,Drama
a3cf3f05-d647-4112-8f5f-6ad667453e96,RealityTv,Sport,Action,Thriller,Jack Priestley,David Copperfield,210,2.52,2.38,Documentary
a3cf3f05-d647-4112-8f5f-6ad667453e96,Drama,Comedy,Drama,Comedy,Gary Fleder,Murilo Salles,199,2.52,2.38,Drama
a3cf3f05-d647-4112-8f5f-6ad667453e96,Drama,Comedy,Drama,Comedy,Steven Spielberg,Marquard Bohm,186,2.52,2.38,Drama
a3cf3f05-d647-4112-8f5f-6ad667453e96,Drama,Comedy,Drama,Comedy,Daoud Abdel Sayed,Andrew Birkin,221,2.52,2.38,Biography
a3cf3f05-d647-4112-8f5f-6ad667453e96,Romance,Mystery,History,Music,Jouko Aaltonen,Karim Abbou,210,2.52,2.38,History
a3cf3f05-d647-4112-8f5f-6ad667453e96,Drama,Comedy,Drama,Comedy,Mariann Aalda,Stanley Kubrick,190,2.52,2.38,Drama
a3cf3f05-d647-4112-8f5f-6ad667453e96,Drama,Comedy,Drama,Comedy,Tom Shadyac,Alexander Abela,184,2.52,2.38,Drama
a3cf3f05-d647-4112-8f5f-6ad667453e96,Drama,Comedy,Drama,Comedy,Boris Tokarev,Anthony Asquith,205,2.52,2.38,Drama
a3cf3f05-d647-4112-8f5f-6ad667453e96,Western,Western,Biography,Musical,Louis Irving,Frank Abe,177,2.52,2.38,Biography
a3cf3f05-d647-4112-8f5f-6ad667453e96,Drama,Comedy,Drama,Comedy,Dayyan Eng,Laurent Achard,185,2.52,2.38,Crime
a3cf3f05-d647-4112-8f5f-6ad667453e96,Drama,Comedy,Drama,Comedy,Don Ackerman,John Waters,194,2.52,2.38,Drama
a3cf3f05-d647-4112-8f5f-6ad667453e96,Drama,Comedy,Drama,Comedy,Catherine McCormack,Philippe Rousselot,174,2.52,2.38,Drama
