UserId,AverageGenre1,AverageGenre2,MyAverageGenre1,MyAverageGenre2,AverageDirector,MyAverageDirector,Clicks,FuturePredictedGenre
2cabaf29-f4f8-4ec8-b0f2-f15d0147dd54,Musical,Adult,Romance,Crime,Steve Yaconelli,A. Kodandarami Reddy,857,FilmNoir
2cabaf29-f4f8-4ec8-b0f2-f15d0147dd54,Comedy,Romance,History,Animation,Urszula Urbaniak,Todd Bridges,828,Horror
d84e31f9-caaf-45ea-a800-9322f715d648,Mystery,War,Thriller,Romance,Rob Schmidt,George Miller,578,Drama
d84e31f9-caaf-45ea-a800-9322f715d648,Western,Family,Music,Action,Leon Shamroy,Subba Rao B.A.,683,Fantasy
816925f2-1a84-4f5e-8f68-9bb61e47a831,Adventure,Biography,Documentary,SciFi,Robert Allan Ackerman,Armondo Linus Acosta,623,History
968630e1-f235-4d48-a6a2-e14828e24ec5,Documentary,War,Western,Drama,Stuart Cooper,Wes Craven,552,Music
050e64c1-8cdd-4102-b703-125ff56652e1,Biography,Documentary,Animation,Biography,Laurent Achard,Néstor Almendros,866,Musical
a3cf3f05-d647-4112-8f5f-6ad667453e96,Biography,Music,Fantasy,Mystery,Buster Keaton,Stuart Urban,782,Thriller
050e64c1-8cdd-4102-b703-125ff56652e1,Music,Adventure,History,Mystery,Helen Shaver,Johnny Grant,665,History
f0bc1222-022f-4e79-b27e-6a3d2ca3caa8,Comedy,Drama,History,Action,Billy Wilder,Antoni Padrós,437,Thriller
3c176379-742c-4534-91e4-addf71b44cee,Music,Adult,Mystery,History,King Baggot,Lucy Liu,41,Mystery
968630e1-f235-4d48-a6a2-e14828e24ec5,Fantasy,Western,Documentary,SciFi,E.V.V. Satyanarayana,Riccardo Pallottini,447,Adventure
cb9a5e24-f2d6-4aef-b519-34286e9753fb,Comedy,Documentary,Fantasy,Family,Frank Capra,Anthony Lucero,287,War
a3cf3f05-d647-4112-8f5f-6ad667453e96,Sport,Adult,Musical,Comedy,Paul May,Deana Molle',980,Biography
3c176379-742c-4534-91e4-addf71b44cee,War,History,Musical,Crime,Carl Theodor Dreyer,Clifton Collins Jr.,250,Comedy
7e0ac2e6-c2a9-4176-a64d-ffb23fb5c6fd,Drama,Family,Comedy,Fantasy,Kenneth Branagh,Renato Berta,254,Romance
8f27e002-d3e5-439f-a601-ea2a39f34ad8,Family,Music,Family,Mystery,Eduard Tisse,Hanno di Rosa,597,Animation
7e0ac2e6-c2a9-4176-a64d-ffb23fb5c6fd,Documentary,Family,Crime,Thriller,Julian Richards,Jonathan Brandis,424,Fantasy
dbcbbe6c-08b2-41fc-876f-e5c0fd3c02cd,Adult,Documentary,Crime,History,Jay Roach,Bruce Beresford,106,Animation
051d7ffb-14a6-4837-9c14-90c478d77c78,FilmNoir,Comedy,Western,Western,Victor Schertzinger,Deren Abram,280,Adventure
f0bc1222-022f-4e79-b27e-6a3d2ca3caa8,War,Animation,Family,Musical,Andrei Tarkovsky,Jill Hennessy,23,Musical
a3cf3f05-d647-4112-8f5f-6ad667453e96,Romance,Fantasy,Action,Crime,Lew Ayres,Nick Cassavetes,829,Crime
7e0ac2e6-c2a9-4176-a64d-ffb23fb5c6fd,Mystery,War,Western,History,David Price,Leila Abashidze,685,Fantasy
4a8b4a64-5dc3-4e33-a858-09a96518a389,Action,Animation,Biography,Musical,Katt Shea,Olivier Assayas,868,Animation
7e0ac2e6-c2a9-4176-a64d-ffb23fb5c6fd,FilmNoir,Comedy,FilmNoir,Family,Henri Alekan,Alberto Abruzzese,475,Horror
bda79ecd-904e-4928-8ce4-e5c53cc98110,Adult,Biography,Animation,Sport,Volkan Gücer,Angie Harmon,753,Mystery
d32a4b9b-ce56-4739-a066-fd1870f0db5e,Animation,Musical,Documentary,Family,Richard E. Grant,Sam Mendes,667,History
3c176379-742c-4534-91e4-addf71b44cee,Fantasy,SciFi,Music,Adventure,Kathleen Quinlan,Christopher McDonald,881,Action
d84e31f9-caaf-45ea-a800-9322f715d648,History,Mystery,Drama,Thriller,Ilaria Borrelli,Paul McGann,944,Documentary
4a8b4a64-5dc3-4e33-a858-09a96518a389,Adventure,Music,Fantasy,Biography,Tony Abatemarco,Tom Skerritt,980,FilmNoir
bda79ecd-904e-4928-8ce4-e5c53cc98110,Musical,Documentary,Documentary,Biography,Anjelica Huston,Michael Zens,310,SciFi
7e0ac2e6-c2a9-4176-a64d-ffb23fb5c6fd,FilmNoir,Sport,Sport,Adult,Claire Pijman,Alain Corneau,342,Mystery
cb9a5e24-f2d6-4aef-b519-34286e9753fb,Music,Mystery,Mystery,Crime,John Bailey,Dodo Abashidze,980,SciFi
bda79ecd-904e-4928-8ce4-e5c53cc98110,Romance,Action,Adult,History,Mariska Hargitay,Mehboob Khan,597,Crime
bda79ecd-904e-4928-8ce4-e5c53cc98110,Romance,Animation,Romance,Family,Roman Polanski,Micky Dolenz,154,Horror
050e64c1-8cdd-4102-b703-125ff56652e1,Sport,Music,Documentary,Thriller,Harry Baer,Caveh Zahedi,198,SciFi
a3cf3f05-d647-4112-8f5f-6ad667453e96,Romance,Adult,Documentary,Mystery,Corrado Farina,David Lynch,671,Action
7e0ac2e6-c2a9-4176-a64d-ffb23fb5c6fd,War,Adventure,Family,SciFi,Tony Gilroy,Adam Scott,509,Adventure
a3cf3f05-d647-4112-8f5f-6ad667453e96,Sport,History,Crime,Mystery,Robert B. Weide,Jared Leto,746,SciFi
f0bc1222-022f-4e79-b27e-6a3d2ca3caa8,Documentary,War,SciFi,Fantasy,Gregg Toland,Jamie Gillis,513,Documentary
2cabaf29-f4f8-4ec8-b0f2-f15d0147dd54,Fantasy,Documentary,FilmNoir,Fantasy,Lars von Trier,Giuseppe Andrews,582,History
7865dc03-d371-4a17-88cc-7ba0103a1941,Adventure,Musical,Music,Drama,Caveh Zahedi,Mel Ferrer,888,Comedy
7865dc03-d371-4a17-88cc-7ba0103a1941,War,Animation,Comedy,Family,Walter Lassally,John Ratzenberger,585,Animation
7e0ac2e6-c2a9-4176-a64d-ffb23fb5c6fd,Horror,Sport,Mystery,Western,John Mark Robinson,Theodoros Angelopoulos,786,Fantasy
f0bc1222-022f-4e79-b27e-6a3d2ca3caa8,Music,History,Thriller,Action,Jack Arnold,Rupert Graves,588,Romance
dbcbbe6c-08b2-41fc-876f-e5c0fd3c02cd,Music,War,Biography,Mystery,James Mangold,Abiola Abrams,219,Biography
395e3f78-f527-434b-a285-8cb7d6c9859a,Thriller,Adventure,Action,Biography,Deren Abram,Anthony Abrams,140,Fantasy
a3cf3f05-d647-4112-8f5f-6ad667453e96,Drama,History,Family,Documentary,Sergio Leone,John Stockwell,100,History
051d7ffb-14a6-4837-9c14-90c478d77c78,Family,Sport,Romance,Romance,Otar Abesadze,Antonia Bird,906,Thriller
f0bc1222-022f-4e79-b27e-6a3d2ca3caa8,Sport,History,War,War,Edward Lachman,Paul Verhoeven,277,Animation
bda79ecd-904e-4928-8ce4-e5c53cc98110,Thriller,Horror,Horror,Action,Florian Henckel von Donnersmarck,Jean-Marc Barr,391,FilmNoir
cb9a5e24-f2d6-4aef-b519-34286e9753fb,Horror,SciFi,History,Animation,Pat Mastroianni,Jim Jarmusch,159,Action
a3cf3f05-d647-4112-8f5f-6ad667453e96,Adult,Action,Music,Adventure,Brian Keith,Jill Hennessy,929,Romance
395e3f78-f527-434b-a285-8cb7d6c9859a,Action,Mystery,Adult,Animation,Yossi Abolafia,Kevin Loader,728,Adventure
cb9a5e24-f2d6-4aef-b519-34286e9753fb,Romance,Drama,Romance,Western,Askhab Abakarov,Tengiz Abuladze,254,Fantasy
395e3f78-f527-434b-a285-8cb7d6c9859a,War,Western,Musical,Biography,Jill Gurr,Martha Coolidge,116,Adventure
8f27e002-d3e5-439f-a601-ea2a39f34ad8,Documentary,FilmNoir,Adult,FilmNoir,Davron Abdullayev,Leonard Nimoy,433,History
051d7ffb-14a6-4837-9c14-90c478d77c78,Adult,Comedy,Thriller,Mystery,Ernst Ritter von Theumer,Toy Newkirk,439,Family
1f2d4b1b-7013-4fd6-8b9e-e914acc4dcf2,Adult,Thriller,War,Family,Josh Charles,Jamie Lee Curtis,156,Animation
bda79ecd-904e-4928-8ce4-e5c53cc98110,Animation,Fantasy,Drama,Romance,Jim Abrahams,John Ford,228,Family
a3cf3f05-d647-4112-8f5f-6ad667453e96,Thriller,Biography,Animation,Documentary,Michael Zens,John J. Mescall,480,Musical
968630e1-f235-4d48-a6a2-e14828e24ec5,History,Family,FilmNoir,Mystery,Daoud Abdel Sayed,Daniel Glasser,498,Documentary
dbcbbe6c-08b2-41fc-876f-e5c0fd3c02cd,Adventure,Documentary,Comedy,Western,John Gielgud,Ernest Abdyjaparov,247,Musical
7e0ac2e6-c2a9-4176-a64d-ffb23fb5c6fd,Animation,Music,Musical,Sport,Hal Holbrook,Rutger Hauer,223,Family
d84e31f9-caaf-45ea-a800-9322f715d648,History,Adventure,Drama,Crime,András Nagy,Elizabeth Peña,452,Comedy
816925f2-1a84-4f5e-8f68-9bb61e47a831,War,Animation,Animation,Western,Bolo Yeung,Nanouk Leopold,126,Romance
1f2d4b1b-7013-4fd6-8b9e-e914acc4dcf2,Thriller,Family,Biography,Comedy,Gianni Lepre,François Truffaut,804,Animation
7e0ac2e6-c2a9-4176-a64d-ffb23fb5c6fd,Adult,Adult,Crime,Comedy,Mario Van Peebles,Robert Bresson,711,Western
8f27e002-d3e5-439f-a601-ea2a39f34ad8,Drama,Music,Biography,Action,Mike Figgis,Jacques Tati,359,Romance
dbcbbe6c-08b2-41fc-876f-e5c0fd3c02cd,Musical,History,Music,History,Elizabeth Banks,Robert Duncan McNeill,559,Adventure
a3cf3f05-d647-4112-8f5f-6ad667453e96,Music,Biography,Adult,Thriller,Kathryn Bigelow,B. Scott O'Malley,251,Comedy
051d7ffb-14a6-4837-9c14-90c478d77c78,SciFi,Crime,Adult,Biography,Tim Hunter,Jack Clayton,38,Comedy
1f2d4b1b-7013-4fd6-8b9e-e914acc4dcf2,FilmNoir,Horror,Sport,Horror,Abidin Dino,Anders Bohman,867,History
050e64c1-8cdd-4102-b703-125ff56652e1,Music,War,Family,Family,Michael Katleman,Jean-Levi Mahamuohd,192,Family
8f27e002-d3e5-439f-a601-ea2a39f34ad8,Comedy,Sport,Comedy,War,Robin Wright,Reginald H. Morris,876,War
cb9a5e24-f2d6-4aef-b519-34286e9753fb,Horror,Action,Sport,Family,José María Beltrán,Steven Soderbergh,405,History
d84e31f9-caaf-45ea-a800-9322f715d648,Drama,Adventure,Sport,Western,Daniel Gélin,Raj Kapoor,799,Biography
bda79ecd-904e-4928-8ce4-e5c53cc98110,Action,Music,Animation,Horror,Antonio Abujamra,Joe D'Amato,510,Crime
2f2edd26-2309-446f-a501-efd4ff95698c,War,Biography,FilmNoir,Adult,David Acomba,Paul Newman,440,Sport
d84e31f9-caaf-45ea-a800-9322f715d648,Adventure,Sport,Action,Thriller,Robert Duncan McNeill,Ben Gazzara,620,Horror
3c176379-742c-4534-91e4-addf71b44cee,Western,Thriller,Mystery,Animation,Treat Williams,Anjelica Huston,834,Thriller
050e64c1-8cdd-4102-b703-125ff56652e1,Family,Comedy,History,Western,Kenneth Branagh,Dom DeLuise,711,History
4a8b4a64-5dc3-4e33-a858-09a96518a389,Romance,History,Drama,Music,Luis Mandoki,Rudolph E. Abel,129,SciFi
dbcbbe6c-08b2-41fc-876f-e5c0fd3c02cd,Music,Adult,SciFi,Family,Bridget Moynahan,David Mamet,693,Mystery
968630e1-f235-4d48-a6a2-e14828e24ec5,SciFi,Biography,Romance,Biography,Chris Perry,Sally Potter,525,Fantasy
d84e31f9-caaf-45ea-a800-9322f715d648,Animation,Music,Musical,Romance,George Wendt,Hany Abu-Assad,480,Action
d32a4b9b-ce56-4739-a066-fd1870f0db5e,Romance,Fantasy,Biography,SciFi,Paolo Genovese,Laurent Achard,280,Music
d32a4b9b-ce56-4739-a066-fd1870f0db5e,Horror,Family,Drama,FilmNoir,Alexander Gradet,Marina Abramovic,19,History
4a8b4a64-5dc3-4e33-a858-09a96518a389,Horror,SciFi,Family,Horror,Charles Martin Smith,Johnny Grant,994,Action
7865dc03-d371-4a17-88cc-7ba0103a1941,Crime,History,SciFi,Western,Dinah Manoff,Nana Patekar,661,Music
dbcbbe6c-08b2-41fc-876f-e5c0fd3c02cd,Comedy,Biography,Comedy,Adult,Deana Molle',Eduard Abalov,828,Family
816925f2-1a84-4f5e-8f68-9bb61e47a831,War,Drama,Family,Horror,Nestor Carbonell,F.W. Murnau,559,Adventure
816925f2-1a84-4f5e-8f68-9bb61e47a831,Adventure,FilmNoir,Thriller,SciFi,Brian Henson,Haskell Wexler,161,SciFi
f0bc1222-022f-4e79-b27e-6a3d2ca3caa8,Thriller,Sport,History,Animation,Hy Averback,Terrence Malick,265,Animation
7e0ac2e6-c2a9-4176-a64d-ffb23fb5c6fd,Fantasy,Musical,Adventure,Fantasy,Armando Nannuzzi,Hark Tsui,816,Music
4a8b4a64-5dc3-4e33-a858-09a96518a389,SciFi,Animation,SciFi,SciFi,Daniel Boyd,Lynne Littman,234,Drama
7e0ac2e6-c2a9-4176-a64d-ffb23fb5c6fd,Music,Musical,Horror,History,Mutz Greenbaum,Amy Jo Johnson,832,Family
816925f2-1a84-4f5e-8f68-9bb61e47a831,War,History,Fantasy,Documentary,Rebecca Gayheart,Zrinko Ogresta,598,Sport
2f2edd26-2309-446f-a501-efd4ff95698c,Action,Fantasy,Horror,Family,Saul Bass,João Abel Aboim,858,Drama
1f2d4b1b-7013-4fd6-8b9e-e914acc4dcf2,History,Documentary,Documentary,Crime,Hans Abramson,Dominique Abel,587,Horror
bda79ecd-904e-4928-8ce4-e5c53cc98110,History,Western,Fantasy,Horror,Stephen Goldblatt,Paul Henreid,650,Horror
a3cf3f05-d647-4112-8f5f-6ad667453e96,Music,Fantasy,Animation,Adventure,Wolfgang Petersen,John Lasseter,689,Crime
cb9a5e24-f2d6-4aef-b519-34286e9753fb,Western,Biography,Musical,Western,Thomas Gibson,George Archainbaud,598,History
1f2d4b1b-7013-4fd6-8b9e-e914acc4dcf2,Comedy,Mystery,Thriller,Documentary,Philippe de Broca,Danielle Fishel,341,War
7865dc03-d371-4a17-88cc-7ba0103a1941,Mystery,Mystery,Western,Horror,Hark Bohm,Joshua Jackson,480,Biography
395e3f78-f527-434b-a285-8cb7d6c9859a,Adult,War,Action,Sport,Andrew McCarthy,Michael Apted,158,Thriller
395e3f78-f527-434b-a285-8cb7d6c9859a,War,FilmNoir,Musical,Thriller,Aleksey Korenev,Ray Milland,843,Family
2cabaf29-f4f8-4ec8-b0f2-f15d0147dd54,Western,Adult,FilmNoir,Adult,Klaus Christian Schreiber,Caveh Zahedi,33,Comedy
968630e1-f235-4d48-a6a2-e14828e24ec5,Music,Adult,History,Comedy,Giuliano Carnimeo,Jean-Pierre Mocky,50,Adventure
7e0ac2e6-c2a9-4176-a64d-ffb23fb5c6fd,Family,Drama,Sport,Documentary,Jean Abeillé,Mutz Greenbaum,342,Animation
f0bc1222-022f-4e79-b27e-6a3d2ca3caa8,Action,Music,Comedy,SciFi,Maud Adams,Sydney Pollack,26,Sport
816925f2-1a84-4f5e-8f68-9bb61e47a831,Musical,Family,Music,Drama,Askhab Abakarov,Andrés Aberasturi,772,Horror
d84e31f9-caaf-45ea-a800-9322f715d648,Thriller,Musical,Documentary,Comedy,Hans Abramson,Alex Cox,410,Western
a3cf3f05-d647-4112-8f5f-6ad667453e96,SciFi,Mystery,Romance,Family,Phil Rosen,Jane Birkin,330,Musical
d32a4b9b-ce56-4739-a066-fd1870f0db5e,Horror,Fantasy,FilmNoir,War,Jason Wiles,Tim Hunter,421,Adult
3c176379-742c-4534-91e4-addf71b44cee,Adventure,Romance,SciFi,Drama,Tamasaburô Bandô,Akira Kurosawa,233,Thriller
2cabaf29-f4f8-4ec8-b0f2-f15d0147dd54,Mystery,Thriller,Horror,Mystery,Tony Klinger,Jean-Pierre Mocky,922,Action
051d7ffb-14a6-4837-9c14-90c478d77c78,Animation,Animation,War,Action,James Cagney,Jamie Lee Curtis,683,Thriller
f0bc1222-022f-4e79-b27e-6a3d2ca3caa8,SciFi,Romance,Romance,Crime,Nina Hartley,Jytte Abildstrøm,206,Horror
7e0ac2e6-c2a9-4176-a64d-ffb23fb5c6fd,FilmNoir,FilmNoir,Romance,Thriller,Brian Blessed,Nikolay Cherkasov,460,Crime
bda79ecd-904e-4928-8ce4-e5c53cc98110,FilmNoir,Family,Animation,Animation,Sally Potter,Theo Lingen,915,Music
2cabaf29-f4f8-4ec8-b0f2-f15d0147dd54,Drama,Music,Family,Music,Jocelyn M. Ajami,Kathy Bates,428,Mystery
1f2d4b1b-7013-4fd6-8b9e-e914acc4dcf2,Thriller,Mystery,Documentary,Musical,Steve Balderson,Julian Chojnacki,718,Comedy
3c176379-742c-4534-91e4-addf71b44cee,Romance,Biography,Documentary,Family,Vincent Spano,Leon Abrams,293,Musical
f0bc1222-022f-4e79-b27e-6a3d2ca3caa8,Documentary,Documentary,Romance,Fantasy,Gernot Roll,Herbert Ross,352,Thriller
cb9a5e24-f2d6-4aef-b519-34286e9753fb,History,SciFi,SciFi,Action,Renny Harlin,Akira Kurosawa,744,Crime
d84e31f9-caaf-45ea-a800-9322f715d648,Crime,Music,Crime,Romance,Richard Attenborough,Dev Anand,477,Adult
7865dc03-d371-4a17-88cc-7ba0103a1941,SciFi,Biography,Music,Comedy,Erling Thurmann-Andersen,Sam Irvin,621,FilmNoir
1f2d4b1b-7013-4fd6-8b9e-e914acc4dcf2,Drama,Western,Adventure,Drama,Jon Avnet,Michael Legge,870,Biography
8f27e002-d3e5-439f-a601-ea2a39f34ad8,History,FilmNoir,Horror,Adult,Mutz Greenbaum,Deana Molle',320,Biography
816925f2-1a84-4f5e-8f68-9bb61e47a831,Adventure,War,Fantasy,Adventure,Stacy Keach,Margot Abascal,370,Horror
cb9a5e24-f2d6-4aef-b519-34286e9753fb,Crime,Adventure,Adult,Sport,Joe Dante,John Waters,467,Music
7865dc03-d371-4a17-88cc-7ba0103a1941,Drama,Adult,FilmNoir,Musical,Dom DeLuise,Paul Thomas Anderson,533,Drama
4a8b4a64-5dc3-4e33-a858-09a96518a389,Romance,Biography,Music,Documentary,Dejan Acimovic,Julian Chojnacki,645,Romance
d32a4b9b-ce56-4739-a066-fd1870f0db5e,Horror,Musical,Sport,Music,Salah Abouseif,Ron Shelton,316,Drama
f0bc1222-022f-4e79-b27e-6a3d2ca3caa8,Mystery,Family,Documentary,Crime,Michael Ballhaus,Jodie Foster,518,SciFi
050e64c1-8cdd-4102-b703-125ff56652e1,Musical,Comedy,Animation,Western,Sidney J. Furie,William Olsen,600,Horror
bda79ecd-904e-4928-8ce4-e5c53cc98110,Biography,Sport,Biography,Adventure,Patrick McGoohan,Brian Henson,485,War
f0bc1222-022f-4e79-b27e-6a3d2ca3caa8,Romance,Musical,Music,Comedy,Catherine McCormack,Alberto Abruzzese,831,Musical
395e3f78-f527-434b-a285-8cb7d6c9859a,Music,Biography,Horror,Romance,Whit Stillman,Nan Triveni Achnas,792,Romance
816925f2-1a84-4f5e-8f68-9bb61e47a831,Adult,FilmNoir,Romance,Crime,Benjamin Bratt,Tómas Gislason,262,Horror
dbcbbe6c-08b2-41fc-876f-e5c0fd3c02cd,Animation,Action,Musical,Documentary,Giuseppe Andrews,Alfred Abel,461,Drama
8f27e002-d3e5-439f-a601-ea2a39f34ad8,Mystery,Animation,Comedy,SciFi,James E. Abbe,Errol Morris,693,Musical
bda79ecd-904e-4928-8ce4-e5c53cc98110,Biography,FilmNoir,Romance,Western,Michel Audiard,Alexander Gradet,395,Romance
7865dc03-d371-4a17-88cc-7ba0103a1941,History,Biography,Animation,Fantasy,Giselle Fernandez,David Hare,979,Adventure
2f2edd26-2309-446f-a501-efd4ff95698c,Sport,Adult,Comedy,Crime,Patrick Granier,Jared Leto,62,Fantasy
050e64c1-8cdd-4102-b703-125ff56652e1,Sport,Sport,History,Adventure,Heath Ledger,Jean-Levi Mahamuohd,322,Romance
2f2edd26-2309-446f-a501-efd4ff95698c,Sport,Drama,Documentary,Documentary,Gaurav Seth,Elpidia Carrillo,627,Mystery
051d7ffb-14a6-4837-9c14-90c478d77c78,Music,Horror,History,Music,Peter Weller,Marcel Jullian,762,Horror
1f2d4b1b-7013-4fd6-8b9e-e914acc4dcf2,Western,Romance,Action,Mystery,Isabel Achaval,Mark Lambert Bristol,716,Adult
a3cf3f05-d647-4112-8f5f-6ad667453e96,FilmNoir,SciFi,War,War,Djimon Hounsou,David Hare,363,Documentary
bda79ecd-904e-4928-8ce4-e5c53cc98110,Adventure,History,Romance,Fantasy,Lucho Bender,Michael Sloane,364,Adult
8f27e002-d3e5-439f-a601-ea2a39f34ad8,Thriller,Musical,Western,Adult,Tim Burton,José María Beltrán,528,Fantasy
d84e31f9-caaf-45ea-a800-9322f715d648,Adult,Mystery,Fantasy,Fantasy,Tara Fitzgerald,Tengiz Abuladze,302,Biography
050e64c1-8cdd-4102-b703-125ff56652e1,History,FilmNoir,Drama,Musical,Stefano Accorsi,Milos Forman,496,Action
7865dc03-d371-4a17-88cc-7ba0103a1941,Family,Action,Biography,SciFi,Dionysio Basco,Corrado Farina,811,Drama
8f27e002-d3e5-439f-a601-ea2a39f34ad8,History,Adventure,Documentary,War,Gérard Vandenberg,Roland Emmerich,583,Fantasy
7e0ac2e6-c2a9-4176-a64d-ffb23fb5c6fd,Fantasy,FilmNoir,Fantasy,SciFi,Mario Van Peebles,Fred Savage,433,Biography
cb9a5e24-f2d6-4aef-b519-34286e9753fb,Adventure,Fantasy,Drama,Adventure,Lynn-Maree Danzey,John Frankenheimer,577,Thriller
3c176379-742c-4534-91e4-addf71b44cee,Adventure,Comedy,Animation,Fantasy,J.P. Manoux,Rainer Werner Fassbinder,714,Documentary
968630e1-f235-4d48-a6a2-e14828e24ec5,Musical,Romance,Thriller,Thriller,Gaurav Seth,Sou Abadi,746,Action
3c176379-742c-4534-91e4-addf71b44cee,Animation,Romance,Romance,Adult,John Derek,Jon Turteltaub,117,Drama
7e0ac2e6-c2a9-4176-a64d-ffb23fb5c6fd,Animation,Horror,Fantasy,Biography,Otar Abesadze,Sal Abbatiello,894,Family
bda79ecd-904e-4928-8ce4-e5c53cc98110,Documentary,Horror,Sport,Adult,Newton Thomas Sigel,Benjamin H. Kline,315,Crime
8f27e002-d3e5-439f-a601-ea2a39f34ad8,Sport,Thriller,Drama,SciFi,Jeff Winner,Sam Mendes,590,Musical
816925f2-1a84-4f5e-8f68-9bb61e47a831,Comedy,Sport,Family,SciFi,Udayan Prasad,Jason Connery,390,Biography
8f27e002-d3e5-439f-a601-ea2a39f34ad8,War,Fantasy,Musical,History,Michael Ritchie,Harry Davenport,786,Mystery
7e0ac2e6-c2a9-4176-a64d-ffb23fb5c6fd,Drama,Adventure,Animation,Romance,Josh Ackerman,John O'Hagan,644,Documentary
7e0ac2e6-c2a9-4176-a64d-ffb23fb5c6fd,Action,Action,War,Fantasy,Jerry Lewis,Alfonso Ribeiro,114,SciFi
3c176379-742c-4534-91e4-addf71b44cee,Animation,FilmNoir,Western,Drama,Robert Conrad,Marty Allen,115,Western
7865dc03-d371-4a17-88cc-7ba0103a1941,Comedy,Music,War,Romance,Dirk Ahner,Harry Langdon,118,War
4a8b4a64-5dc3-4e33-a858-09a96518a389,History,Adventure,Thriller,SciFi,Richard Robbins,Aditya Chandora,254,Comedy
4a8b4a64-5dc3-4e33-a858-09a96518a389,Adult,Sport,Adventure,Adult,Roger Ashton-Griffiths,Sydney Pollack,119,FilmNoir
4a8b4a64-5dc3-4e33-a858-09a96518a389,Horror,Romance,Documentary,History,Colin Hanks,Paul Auster,520,Documentary
051d7ffb-14a6-4837-9c14-90c478d77c78,Documentary,Fantasy,Action,Documentary,Sou Abadi,Daniel Schmid,839,Mystery
051d7ffb-14a6-4837-9c14-90c478d77c78,Mystery,Mystery,Fantasy,Thriller,Armando Nannuzzi,John Cassavetes,609,Crime
bda79ecd-904e-4928-8ce4-e5c53cc98110,Biography,Romance,Fantasy,Comedy,Jordan Alan,George Wendt,343,Thriller
a3cf3f05-d647-4112-8f5f-6ad667453e96,Crime,War,Documentary,Family,Edvin Adolphson,Louis Malle,807,Animation
f0bc1222-022f-4e79-b27e-6a3d2ca3caa8,Family,Fantasy,Adult,Documentary,Khwaja Ahmad Abbas,John Fasano,550,Fantasy
a3cf3f05-d647-4112-8f5f-6ad667453e96,Drama,Comedy,Animation,Thriller,Mary Kay Place,Irma Achten,617,SciFi
f0bc1222-022f-4e79-b27e-6a3d2ca3caa8,Romance,Mystery,Music,Fantasy,Leila Abashidze,Dmitriy Zaytsev,89,Fantasy
d32a4b9b-ce56-4739-a066-fd1870f0db5e,Music,Musical,Mystery,Sport,Barry Sonnenfeld,David Lynch,24,Biography
2f2edd26-2309-446f-a501-efd4ff95698c,Documentary,Animation,Biography,Comedy,Judith Benezra,Michael Curtiz,727,History
968630e1-f235-4d48-a6a2-e14828e24ec5,Mystery,Music,SciFi,Music,Sidney Lumet,Lili Fini Zanuck,207,History
f0bc1222-022f-4e79-b27e-6a3d2ca3caa8,Action,Sport,Family,SciFi,Renny Harlin,Dennis Abey,216,Biography
395e3f78-f527-434b-a285-8cb7d6c9859a,Animation,Western,Drama,Horror,Todd Solondz,Jouko Aaltonen,458,Mystery
050e64c1-8cdd-4102-b703-125ff56652e1,SciFi,Horror,FilmNoir,SciFi,Florian Gärtner,Tamasaburô Bandô,162,Adventure
8f27e002-d3e5-439f-a601-ea2a39f34ad8,Fantasy,Fantasy,History,Biography,Néstor Sanz,Micky Dolenz,753,War
7e0ac2e6-c2a9-4176-a64d-ffb23fb5c6fd,Western,Musical,Documentary,Western,Burt Reynolds,Jeff Lieberman,498,Crime
f0bc1222-022f-4e79-b27e-6a3d2ca3caa8,Horror,Horror,War,Horror,Katherine Helmond,Jean Abeillé,57,Mystery
968630e1-f235-4d48-a6a2-e14828e24ec5,Comedy,History,Documentary,Biography,Timothy Hutton,Marcel Aboulker,129,Adventure
816925f2-1a84-4f5e-8f68-9bb61e47a831,Action,History,History,Fantasy,Peter Hyams,Antoine de Caunes,275,Action
dbcbbe6c-08b2-41fc-876f-e5c0fd3c02cd,Music,Fantasy,Comedy,Mystery,Helen Mirren,James E. Abbe,718,Horror
2f2edd26-2309-446f-a501-efd4ff95698c,Fantasy,Drama,Crime,Mystery,Emma de Caunes,Hiam Abbass,906,Horror
dbcbbe6c-08b2-41fc-876f-e5c0fd3c02cd,Musical,Thriller,History,Adventure,Chris Noonan,Jonathan Brandis,845,Adult
8f27e002-d3e5-439f-a601-ea2a39f34ad8,Sport,Crime,SciFi,Animation,Vikramaditya Motwane,Gil Bellows,156,Biography
050e64c1-8cdd-4102-b703-125ff56652e1,Comedy,Music,History,Family,Larry Hagman,Samuel Fuller,510,Documentary
968630e1-f235-4d48-a6a2-e14828e24ec5,Family,Thriller,Comedy,Western,Fanny Ardant,Blair Brown,3,Biography
968630e1-f235-4d48-a6a2-e14828e24ec5,Adventure,Adult,Adventure,Crime,Vidhu Vinod Chopra,Chris Eigeman,916,Crime
cb9a5e24-f2d6-4aef-b519-34286e9753fb,Horror,Comedy,Musical,Documentary,Jamie Lee Curtis,Joram Lürsen,369,Adventure
f0bc1222-022f-4e79-b27e-6a3d2ca3caa8,History,Horror,Musical,Family,Roger Corman,Burt Reynolds,57,Fantasy
7865dc03-d371-4a17-88cc-7ba0103a1941,Adult,War,War,Mystery,Dan Ireland,Sergei Eisenstein,494,History
2cabaf29-f4f8-4ec8-b0f2-f15d0147dd54,Documentary,Thriller,Western,Musical,Alex Proyas,B. Vittalacharya,870,Sport
