UserId,AverageRuntime,MyAverageRuntime,AverageWatchLaterMoviesRuntime,MyAverageWatchLaterMoviesRuntime,AverageMovieClicks,MyMovieClicks,FuturePredictedRuntime
050e64c1-8cdd-4102-b703-125ff56652e1,146,64,325,205,29,53,74
3c176379-742c-4534-91e4-addf71b44cee,100,105,39,691,52,3,56
a3cf3f05-d647-4112-8f5f-6ad667453e96,159,130,677,785,72,65,82
051d7ffb-14a6-4837-9c14-90c478d77c78,96,95,628,689,86,3,87
968630e1-f235-4d48-a6a2-e14828e24ec5,91,90,378,66,99,46,81
051d7ffb-14a6-4837-9c14-90c478d77c78,148,90,983,638,68,87,75
4a8b4a64-5dc3-4e33-a858-09a96518a389,96,102,304,260,5,92,107
050e64c1-8cdd-4102-b703-125ff56652e1,100,98,470,241,67,9,100
8f27e002-d3e5-439f-a601-ea2a39f34ad8,82,72,15,381,71,67,88
bda79ecd-904e-4928-8ce4-e5c53cc98110,59,50,422,2,72,56,64
7865dc03-d371-4a17-88cc-7ba0103a1941,77,97,224,105,93,62,82
2cabaf29-f4f8-4ec8-b0f2-f15d0147dd54,100,110,777,200,46,47,59
3c176379-742c-4534-91e4-addf71b44cee,88,97,646,12,58,18,80
7e0ac2e6-c2a9-4176-a64d-ffb23fb5c6fd,92,80,952,180,67,80,93
395e3f78-f527-434b-a285-8cb7d6c9859a,95,126,34,405,37,44,80
7e0ac2e6-c2a9-4176-a64d-ffb23fb5c6fd,115,85,906,155,62,77,96
2cabaf29-f4f8-4ec8-b0f2-f15d0147dd54,90,87,233,623,98,58,99
050e64c1-8cdd-4102-b703-125ff56652e1,82,75,542,493,95,46,78
395e3f78-f527-434b-a285-8cb7d6c9859a,61,65,239,714,38,99,64
051d7ffb-14a6-4837-9c14-90c478d77c78,85,60,381,522,48,82,102
a3cf3f05-d647-4112-8f5f-6ad667453e96,95,115,957,200,97,75,95
a3cf3f05-d647-4112-8f5f-6ad667453e96,134,93,42,811,91,10,67
7e0ac2e6-c2a9-4176-a64d-ffb23fb5c6fd,85,95,10,651,45,10,128
4a8b4a64-5dc3-4e33-a858-09a96518a389,104,95,462,222,44,84,100
8f27e002-d3e5-439f-a601-ea2a39f34ad8,95,100,592,922,92,46,103
050e64c1-8cdd-4102-b703-125ff56652e1,105,104,694,472,42,45,72
dbcbbe6c-08b2-41fc-876f-e5c0fd3c02cd,85,46,102,729,23,21,163
051d7ffb-14a6-4837-9c14-90c478d77c78,87,74,878,135,3,23,99
4a8b4a64-5dc3-4e33-a858-09a96518a389,47,87,735,500,70,76,90
2f2edd26-2309-446f-a501-efd4ff95698c,90,92,77,249,71,71,95
4a8b4a64-5dc3-4e33-a858-09a96518a389,100,74,437,499,97,54,88
968630e1-f235-4d48-a6a2-e14828e24ec5,72,70,935,440,91,95,100
bda79ecd-904e-4928-8ce4-e5c53cc98110,113,85,238,726,30,94,80
050e64c1-8cdd-4102-b703-125ff56652e1,67,72,715,174,24,7,97
2f2edd26-2309-446f-a501-efd4ff95698c,88,83,29,444,32,96,98
2cabaf29-f4f8-4ec8-b0f2-f15d0147dd54,86,91,785,800,11,38,113
d84e31f9-caaf-45ea-a800-9322f715d648,92,98,710,534,82,74,88
050e64c1-8cdd-4102-b703-125ff56652e1,80,96,937,684,42,5,86
2f2edd26-2309-446f-a501-efd4ff95698c,93,93,107,109,4,63,106
dbcbbe6c-08b2-41fc-876f-e5c0fd3c02cd,659,116,288,372,29,80,85
816925f2-1a84-4f5e-8f68-9bb61e47a831,70,90,379,155,27,55,123
d84e31f9-caaf-45ea-a800-9322f715d648,60,79,115,303,7,1,81
dbcbbe6c-08b2-41fc-876f-e5c0fd3c02cd,165,87,930,832,72,70,116
f0bc1222-022f-4e79-b27e-6a3d2ca3caa8,82,90,859,869,58,8,53
2f2edd26-2309-446f-a501-efd4ff95698c,94,108,789,748,55,14,97
f0bc1222-022f-4e79-b27e-6a3d2ca3caa8,58,88,206,142,15,0,118
051d7ffb-14a6-4837-9c14-90c478d77c78,85,135,477,609,83,44,70
050e64c1-8cdd-4102-b703-125ff56652e1,170,108,106,867,72,94,90
bda79ecd-904e-4928-8ce4-e5c53cc98110,77,123,606,505,42,89,135
d84e31f9-caaf-45ea-a800-9322f715d648,79,82,721,486,9,61,93
a3cf3f05-d647-4112-8f5f-6ad667453e96,106,87,289,469,64,29,103
bda79ecd-904e-4928-8ce4-e5c53cc98110,81,93,603,140,78,65,100
051d7ffb-14a6-4837-9c14-90c478d77c78,136,88,994,53,57,71,142
2cabaf29-f4f8-4ec8-b0f2-f15d0147dd54,90,90,943,519,16,26,79
d32a4b9b-ce56-4739-a066-fd1870f0db5e,98,117,846,700,44,5,107
3c176379-742c-4534-91e4-addf71b44cee,85,125,44,809,90,71,115
2f2edd26-2309-446f-a501-efd4ff95698c,60,90,866,669,62,33,90
1f2d4b1b-7013-4fd6-8b9e-e914acc4dcf2,91,110,478,903,85,98,90
3c176379-742c-4534-91e4-addf71b44cee,118,86,984,221,5,77,89
051d7ffb-14a6-4837-9c14-90c478d77c78,96,88,36,923,5,40,107
4a8b4a64-5dc3-4e33-a858-09a96518a389,86,70,409,917,55,10,100
4a8b4a64-5dc3-4e33-a858-09a96518a389,120,85,854,324,68,49,102
bda79ecd-904e-4928-8ce4-e5c53cc98110,87,90,74,171,86,12,74
395e3f78-f527-434b-a285-8cb7d6c9859a,81,115,159,456,57,38,90
dbcbbe6c-08b2-41fc-876f-e5c0fd3c02cd,85,92,506,206,35,19,93
816925f2-1a84-4f5e-8f68-9bb61e47a831,110,87,647,290,15,36,97
d84e31f9-caaf-45ea-a800-9322f715d648,104,103,343,576,60,82,155
f0bc1222-022f-4e79-b27e-6a3d2ca3caa8,105,80,445,416,2,22,74
bda79ecd-904e-4928-8ce4-e5c53cc98110,87,77,946,262,67,56,99
1f2d4b1b-7013-4fd6-8b9e-e914acc4dcf2,98,91,1,937,21,61,90
968630e1-f235-4d48-a6a2-e14828e24ec5,100,101,641,179,39,99,84
816925f2-1a84-4f5e-8f68-9bb61e47a831,102,85,829,728,9,14,97
7e0ac2e6-c2a9-4176-a64d-ffb23fb5c6fd,350,95,425,345,91,29,114
2cabaf29-f4f8-4ec8-b0f2-f15d0147dd54,94,101,584,221,28,57,85
dbcbbe6c-08b2-41fc-876f-e5c0fd3c02cd,86,100,94,916,62,33,109
dbcbbe6c-08b2-41fc-876f-e5c0fd3c02cd,118,94,940,513,3,78,106
2f2edd26-2309-446f-a501-efd4ff95698c,90,101,5,261,43,70,121
7e0ac2e6-c2a9-4176-a64d-ffb23fb5c6fd,90,94,81,286,35,10,87
4a8b4a64-5dc3-4e33-a858-09a96518a389,69,85,130,278,24,88,88
f0bc1222-022f-4e79-b27e-6a3d2ca3caa8,110,109,773,41,59,56,156
cb9a5e24-f2d6-4aef-b519-34286e9753fb,86,95,639,12,1,25,74
dbcbbe6c-08b2-41fc-876f-e5c0fd3c02cd,96,90,733,695,95,66,90
f0bc1222-022f-4e79-b27e-6a3d2ca3caa8,115,110,803,12,33,31,107
4a8b4a64-5dc3-4e33-a858-09a96518a389,90,93,800,764,77,23,150
f0bc1222-022f-4e79-b27e-6a3d2ca3caa8,60,78,690,317,4,78,110
8f27e002-d3e5-439f-a601-ea2a39f34ad8,91,112,718,869,4,99,98
1f2d4b1b-7013-4fd6-8b9e-e914acc4dcf2,112,80,949,712,59,41,95
395e3f78-f527-434b-a285-8cb7d6c9859a,82,94,49,75,79,77,75
cb9a5e24-f2d6-4aef-b519-34286e9753fb,92,75,925,918,4,34,96
2f2edd26-2309-446f-a501-efd4ff95698c,87,68,405,21,80,37,92
7e0ac2e6-c2a9-4176-a64d-ffb23fb5c6fd,95,77,882,640,37,0,90
8f27e002-d3e5-439f-a601-ea2a39f34ad8,73,88,284,191,51,14,62
d84e31f9-caaf-45ea-a800-9322f715d648,164,94,798,718,67,27,102
cb9a5e24-f2d6-4aef-b519-34286e9753fb,46,56,901,765,6,21,77
f0bc1222-022f-4e79-b27e-6a3d2ca3caa8,92,93,543,107,64,40,104
2f2edd26-2309-446f-a501-efd4ff95698c,70,71,224,993,10,41,80
f0bc1222-022f-4e79-b27e-6a3d2ca3caa8,109,93,246,861,26,92,83
2f2edd26-2309-446f-a501-efd4ff95698c,51,93,64,182,62,14,99
2cabaf29-f4f8-4ec8-b0f2-f15d0147dd54,87,88,588,505,78,57,90
dbcbbe6c-08b2-41fc-876f-e5c0fd3c02cd,77,122,167,481,55,83,89
050e64c1-8cdd-4102-b703-125ff56652e1,74,83,444,865,35,48,115
d84e31f9-caaf-45ea-a800-9322f715d648,92,101,674,600,24,90,92
d32a4b9b-ce56-4739-a066-fd1870f0db5e,85,92,792,190,95,23,94
816925f2-1a84-4f5e-8f68-9bb61e47a831,58,137,410,906,90,5,116
d32a4b9b-ce56-4739-a066-fd1870f0db5e,85,77,444,673,66,10,72
2cabaf29-f4f8-4ec8-b0f2-f15d0147dd54,82,85,507,669,87,37,103
050e64c1-8cdd-4102-b703-125ff56652e1,97,76,910,332,57,18,104
f0bc1222-022f-4e79-b27e-6a3d2ca3caa8,95,164,163,618,38,13,95
d84e31f9-caaf-45ea-a800-9322f715d648,145,93,638,418,45,14,102
f0bc1222-022f-4e79-b27e-6a3d2ca3caa8,86,112,934,788,34,94,98
050e64c1-8cdd-4102-b703-125ff56652e1,68,60,731,817,7,6,100
cb9a5e24-f2d6-4aef-b519-34286e9753fb,61,108,443,96,90,63,89
3c176379-742c-4534-91e4-addf71b44cee,110,99,303,873,37,64,151
f0bc1222-022f-4e79-b27e-6a3d2ca3caa8,92,87,760,883,6,92,88
1f2d4b1b-7013-4fd6-8b9e-e914acc4dcf2,58,75,822,942,45,3,85
050e64c1-8cdd-4102-b703-125ff56652e1,107,86,873,983,1,29,92
2f2edd26-2309-446f-a501-efd4ff95698c,85,60,959,208,52,87,80
050e64c1-8cdd-4102-b703-125ff56652e1,90,67,695,525,13,15,90
dbcbbe6c-08b2-41fc-876f-e5c0fd3c02cd,95,114,62,724,35,30,92
816925f2-1a84-4f5e-8f68-9bb61e47a831,97,105,671,276,85,28,93
7e0ac2e6-c2a9-4176-a64d-ffb23fb5c6fd,73,97,782,25,24,67,114
050e64c1-8cdd-4102-b703-125ff56652e1,81,121,441,587,56,36,90
4a8b4a64-5dc3-4e33-a858-09a96518a389,92,65,557,187,59,72,108
2f2edd26-2309-446f-a501-efd4ff95698c,138,80,729,66,86,82,95
395e3f78-f527-434b-a285-8cb7d6c9859a,89,120,770,196,43,49,110
2f2edd26-2309-446f-a501-efd4ff95698c,87,100,148,376,69,28,186
d32a4b9b-ce56-4739-a066-fd1870f0db5e,95,120,874,164,24,94,96
2f2edd26-2309-446f-a501-efd4ff95698c,89,57,906,19,48,78,108
cb9a5e24-f2d6-4aef-b519-34286e9753fb,102,67,695,501,3,94,83
968630e1-f235-4d48-a6a2-e14828e24ec5,115,105,25,975,59,6,119
395e3f78-f527-434b-a285-8cb7d6c9859a,97,94,975,13,36,97,81
816925f2-1a84-4f5e-8f68-9bb61e47a831,100,95,574,577,40,54,89
4a8b4a64-5dc3-4e33-a858-09a96518a389,94,102,308,858,39,11,59
f0bc1222-022f-4e79-b27e-6a3d2ca3caa8,116,96,725,553,16,58,92
2f2edd26-2309-446f-a501-efd4ff95698c,89,106,878,664,21,47,122
816925f2-1a84-4f5e-8f68-9bb61e47a831,74,108,857,824,90,26,90
d84e31f9-caaf-45ea-a800-9322f715d648,90,86,119,609,75,88,83
f0bc1222-022f-4e79-b27e-6a3d2ca3caa8,88,55,512,845,75,78,101
7e0ac2e6-c2a9-4176-a64d-ffb23fb5c6fd,113,127,442,827,67,26,87
2cabaf29-f4f8-4ec8-b0f2-f15d0147dd54,60,84,654,404,89,20,90
7e0ac2e6-c2a9-4176-a64d-ffb23fb5c6fd,70,80,241,434,31,29,55
7e0ac2e6-c2a9-4176-a64d-ffb23fb5c6fd,70,82,733,366,43,66,88
4a8b4a64-5dc3-4e33-a858-09a96518a389,95,91,877,858,19,11,45
050e64c1-8cdd-4102-b703-125ff56652e1,108,92,632,418,70,70,96
968630e1-f235-4d48-a6a2-e14828e24ec5,57,59,489,541,22,11,82
d32a4b9b-ce56-4739-a066-fd1870f0db5e,93,97,561,366,87,50,90
dbcbbe6c-08b2-41fc-876f-e5c0fd3c02cd,70,74,303,774,91,73,54
dbcbbe6c-08b2-41fc-876f-e5c0fd3c02cd,91,90,954,55,63,29,79
bda79ecd-904e-4928-8ce4-e5c53cc98110,78,106,156,474,42,90,91
2f2edd26-2309-446f-a501-efd4ff95698c,112,60,732,644,78,92,85
d32a4b9b-ce56-4739-a066-fd1870f0db5e,123,103,575,679,41,31,116
050e64c1-8cdd-4102-b703-125ff56652e1,99,87,236,107,5,64,97
7865dc03-d371-4a17-88cc-7ba0103a1941,93,102,783,455,75,18,94
d84e31f9-caaf-45ea-a800-9322f715d648,65,100,15,984,0,1,94
2cabaf29-f4f8-4ec8-b0f2-f15d0147dd54,95,69,606,11,48,42,80
a3cf3f05-d647-4112-8f5f-6ad667453e96,90,50,317,883,6,62,137
bda79ecd-904e-4928-8ce4-e5c53cc98110,174,78,928,564,40,89,97
4a8b4a64-5dc3-4e33-a858-09a96518a389,92,111,534,512,51,95,92
cb9a5e24-f2d6-4aef-b519-34286e9753fb,107,102,679,953,66,3,66
1f2d4b1b-7013-4fd6-8b9e-e914acc4dcf2,103,95,773,442,58,19,92
968630e1-f235-4d48-a6a2-e14828e24ec5,96,58,506,979,16,2,104
4a8b4a64-5dc3-4e33-a858-09a96518a389,92,78,929,769,84,66,76
d84e31f9-caaf-45ea-a800-9322f715d648,100,139,668,280,6,81,72
f0bc1222-022f-4e79-b27e-6a3d2ca3caa8,116,89,410,503,84,47,47
395e3f78-f527-434b-a285-8cb7d6c9859a,56,110,570,530,72,28,94
cb9a5e24-f2d6-4aef-b519-34286e9753fb,79,118,632,271,78,53,60
f0bc1222-022f-4e79-b27e-6a3d2ca3caa8,90,59,328,62,56,6,105
2cabaf29-f4f8-4ec8-b0f2-f15d0147dd54,156,107,536,187,82,37,55
3c176379-742c-4534-91e4-addf71b44cee,108,92,809,589,36,87,110
395e3f78-f527-434b-a285-8cb7d6c9859a,98,100,619,644,9,78,98
3c176379-742c-4534-91e4-addf71b44cee,81,90,35,486,36,29,87
bda79ecd-904e-4928-8ce4-e5c53cc98110,95,99,720,649,58,70,95
7e0ac2e6-c2a9-4176-a64d-ffb23fb5c6fd,105,85,533,443,47,20,105
395e3f78-f527-434b-a285-8cb7d6c9859a,105,63,187,955,74,30,96
2cabaf29-f4f8-4ec8-b0f2-f15d0147dd54,90,100,53,345,45,5,95
816925f2-1a84-4f5e-8f68-9bb61e47a831,92,87,13,489,59,1,150
dbcbbe6c-08b2-41fc-876f-e5c0fd3c02cd,94,87,879,459,62,24,102
1f2d4b1b-7013-4fd6-8b9e-e914acc4dcf2,75,95,255,216,37,71,51
395e3f78-f527-434b-a285-8cb7d6c9859a,100,54,705,134,30,67,87
3c176379-742c-4534-91e4-addf71b44cee,60,102,930,756,61,28,75
a3cf3f05-d647-4112-8f5f-6ad667453e96,83,68,16,662,95,23,84
f0bc1222-022f-4e79-b27e-6a3d2ca3caa8,60,60,256,992,58,37,82
051d7ffb-14a6-4837-9c14-90c478d77c78,100,100,878,412,40,55,102
7e0ac2e6-c2a9-4176-a64d-ffb23fb5c6fd,83,98,469,965,36,39,90
d84e31f9-caaf-45ea-a800-9322f715d648,110,113,176,626,9,85,225
2f2edd26-2309-446f-a501-efd4ff95698c,82,86,268,464,14,17,97
816925f2-1a84-4f5e-8f68-9bb61e47a831,95,100,113,563,61,37,89
dbcbbe6c-08b2-41fc-876f-e5c0fd3c02cd,78,70,527,264,93,69,184
816925f2-1a84-4f5e-8f68-9bb61e47a831,79,58,328,851,33,57,84
050e64c1-8cdd-4102-b703-125ff56652e1,66,98,143,838,44,78,96
7865dc03-d371-4a17-88cc-7ba0103a1941,95,103,768,355,0,67,90
4a8b4a64-5dc3-4e33-a858-09a96518a389,97,96,816,932,87,13,121
050e64c1-8cdd-4102-b703-125ff56652e1,92,104,169,210,83,86,101
2cabaf29-f4f8-4ec8-b0f2-f15d0147dd54,103,180,621,48,10,97,96
2f2edd26-2309-446f-a501-efd4ff95698c,91,89,962,642,47,96,100
2f2edd26-2309-446f-a501-efd4ff95698c,102,104,595,66,70,87,97
968630e1-f235-4d48-a6a2-e14828e24ec5,137,83,204,914,75,9,95
051d7ffb-14a6-4837-9c14-90c478d77c78,80,93,273,483,15,36,96
2f2edd26-2309-446f-a501-efd4ff95698c,93,108,244,756,99,86,99
7e0ac2e6-c2a9-4176-a64d-ffb23fb5c6fd,90,91,677,813,63,29,92
051d7ffb-14a6-4837-9c14-90c478d77c78,103,95,564,734,52,27,93
cb9a5e24-f2d6-4aef-b519-34286e9753fb,89,87,118,86,84,19,81
dbcbbe6c-08b2-41fc-876f-e5c0fd3c02cd,87,61,840,577,9,73,90
051d7ffb-14a6-4837-9c14-90c478d77c78,81,90,689,448,37,65,52
2cabaf29-f4f8-4ec8-b0f2-f15d0147dd54,81,125,478,244,13,37,105
1f2d4b1b-7013-4fd6-8b9e-e914acc4dcf2,79,70,831,39,28,29,99
f0bc1222-022f-4e79-b27e-6a3d2ca3caa8,90,88,119,49,95,78,90
395e3f78-f527-434b-a285-8cb7d6c9859a,107,119,605,575,39,89,96
051d7ffb-14a6-4837-9c14-90c478d77c78,71,90,3,161,52,19,83
f0bc1222-022f-4e79-b27e-6a3d2ca3caa8,84,85,334,291,64,89,95
395e3f78-f527-434b-a285-8cb7d6c9859a,88,86,35,107,28,18,72
8f27e002-d3e5-439f-a601-ea2a39f34ad8,64,102,297,965,55,86,95
7865dc03-d371-4a17-88cc-7ba0103a1941,173,120,22,92,61,72,106
816925f2-1a84-4f5e-8f68-9bb61e47a831,69,114,383,685,35,83,84
d32a4b9b-ce56-4739-a066-fd1870f0db5e,420,105,679,359,57,72,93
3c176379-742c-4534-91e4-addf71b44cee,90,95,773,407,41,40,57
7865dc03-d371-4a17-88cc-7ba0103a1941,95,67,68,327,32,22,106
d84e31f9-caaf-45ea-a800-9322f715d648,178,144,740,947,89,72,80
7865dc03-d371-4a17-88cc-7ba0103a1941,81,93,742,91,40,45,123
4a8b4a64-5dc3-4e33-a858-09a96518a389,70,77,338,36,40,30,111
f0bc1222-022f-4e79-b27e-6a3d2ca3caa8,86,80,509,407,79,72,102
816925f2-1a84-4f5e-8f68-9bb61e47a831,76,91,545,144,66,44,80
4a8b4a64-5dc3-4e33-a858-09a96518a389,65,90,182,923,69,44,92
7e0ac2e6-c2a9-4176-a64d-ffb23fb5c6fd,99,103,127,325,50,78,66
2f2edd26-2309-446f-a501-efd4ff95698c,91,140,501,651,21,46,90
395e3f78-f527-434b-a285-8cb7d6c9859a,88,190,325,325,9,99,86
3c176379-742c-4534-91e4-addf71b44cee,162,88,811,723,20,82,61
d32a4b9b-ce56-4739-a066-fd1870f0db5e,94,90,443,986,39,93,110
d84e31f9-caaf-45ea-a800-9322f715d648,735,59,856,627,45,49,107
051d7ffb-14a6-4837-9c14-90c478d77c78,104,81,288,913,89,43,86
2cabaf29-f4f8-4ec8-b0f2-f15d0147dd54,90,61,974,622,76,29,83
cb9a5e24-f2d6-4aef-b519-34286e9753fb,72,81,991,780,11,23,91
050e64c1-8cdd-4102-b703-125ff56652e1,87,139,701,311,72,4,96
cb9a5e24-f2d6-4aef-b519-34286e9753fb,97,95,931,192,38,0,101
816925f2-1a84-4f5e-8f68-9bb61e47a831,86,91,335,365,99,67,96
051d7ffb-14a6-4837-9c14-90c478d77c78,93,95,262,276,18,54,70
f0bc1222-022f-4e79-b27e-6a3d2ca3caa8,100,88,541,746,33,47,95
bda79ecd-904e-4928-8ce4-e5c53cc98110,105,70,745,23,55,4,65
050e64c1-8cdd-4102-b703-125ff56652e1,96,95,471,937,39,80,85
d84e31f9-caaf-45ea-a800-9322f715d648,88,93,321,730,96,91,178
3c176379-742c-4534-91e4-addf71b44cee,105,94,314,664,90,81,88
8f27e002-d3e5-439f-a601-ea2a39f34ad8,85,90,141,129,67,42,91
f0bc1222-022f-4e79-b27e-6a3d2ca3caa8,109,90,883,352,30,5,84
d32a4b9b-ce56-4739-a066-fd1870f0db5e,109,62,373,718,97,65,107
051d7ffb-14a6-4837-9c14-90c478d77c78,94,80,650,748,90,19,93
4a8b4a64-5dc3-4e33-a858-09a96518a389,105,97,601,409,9,73,60
051d7ffb-14a6-4837-9c14-90c478d77c78,119,74,110,266,51,16,93
2f2edd26-2309-446f-a501-efd4ff95698c,90,66,996,456,85,65,89
d84e31f9-caaf-45ea-a800-9322f715d648,167,90,228,653,56,42,101
bda79ecd-904e-4928-8ce4-e5c53cc98110,78,118,367,503,1,33,67
2cabaf29-f4f8-4ec8-b0f2-f15d0147dd54,85,99,595,861,77,79,76
7e0ac2e6-c2a9-4176-a64d-ffb23fb5c6fd,64,79,258,224,37,41,200
050e64c1-8cdd-4102-b703-125ff56652e1,135,98,555,644,81,61,69
968630e1-f235-4d48-a6a2-e14828e24ec5,94,75,974,365,5,97,90
2f2edd26-2309-446f-a501-efd4ff95698c,57,105,643,196,67,50,57
cb9a5e24-f2d6-4aef-b519-34286e9753fb,85,97,213,574,58,54,110
1f2d4b1b-7013-4fd6-8b9e-e914acc4dcf2,107,70,834,914,67,49,104
4a8b4a64-5dc3-4e33-a858-09a96518a389,95,60,797,741,75,36,103
d84e31f9-caaf-45ea-a800-9322f715d648,80,122,470,423,42,89,101
f0bc1222-022f-4e79-b27e-6a3d2ca3caa8,79,97,758,818,54,67,104
dbcbbe6c-08b2-41fc-876f-e5c0fd3c02cd,101,123,745,662,97,95,90
8f27e002-d3e5-439f-a601-ea2a39f34ad8,60,97,773,490,37,78,94
1f2d4b1b-7013-4fd6-8b9e-e914acc4dcf2,90,93,579,839,65,83,60
816925f2-1a84-4f5e-8f68-9bb61e47a831,78,127,348,4,92,93,90
7e0ac2e6-c2a9-4176-a64d-ffb23fb5c6fd,80,92,327,449,47,37,112
3c176379-742c-4534-91e4-addf71b44cee,97,90,640,60,10,79,151
d84e31f9-caaf-45ea-a800-9322f715d648,110,90,450,727,64,30,85
816925f2-1a84-4f5e-8f68-9bb61e47a831,128,91,677,544,17,5,58
7865dc03-d371-4a17-88cc-7ba0103a1941,86,92,184,946,82,51,128
395e3f78-f527-434b-a285-8cb7d6c9859a,124,136,100,177,78,4,79
816925f2-1a84-4f5e-8f68-9bb61e47a831,125,113,625,469,93,51,153
dbcbbe6c-08b2-41fc-876f-e5c0fd3c02cd,150,85,382,648,59,98,89
7e0ac2e6-c2a9-4176-a64d-ffb23fb5c6fd,80,55,373,749,58,67,92
395e3f78-f527-434b-a285-8cb7d6c9859a,92,120,827,365,57,25,74
2f2edd26-2309-446f-a501-efd4ff95698c,74,100,329,835,21,11,103
2f2edd26-2309-446f-a501-efd4ff95698c,56,116,261,280,81,45,102
7e0ac2e6-c2a9-4176-a64d-ffb23fb5c6fd,100,72,928,560,38,12,95
cb9a5e24-f2d6-4aef-b519-34286e9753fb,71,142,866,464,38,35,135
dbcbbe6c-08b2-41fc-876f-e5c0fd3c02cd,120,80,476,150,2,90,62
8f27e002-d3e5-439f-a601-ea2a39f34ad8,81,99,849,484,32,97,95
2cabaf29-f4f8-4ec8-b0f2-f15d0147dd54,102,105,394,797,98,7,128
cb9a5e24-f2d6-4aef-b519-34286e9753fb,94,85,235,435,91,24,90
a3cf3f05-d647-4112-8f5f-6ad667453e96,87,73,394,548,55,0,95
d84e31f9-caaf-45ea-a800-9322f715d648,96,101,978,559,30,26,90
3c176379-742c-4534-91e4-addf71b44cee,93,95,343,157,40,29,50
a3cf3f05-d647-4112-8f5f-6ad667453e96,108,156,57,446,14,41,81
f0bc1222-022f-4e79-b27e-6a3d2ca3caa8,95,64,842,254,11,67,92
050e64c1-8cdd-4102-b703-125ff56652e1,93,70,75,936,17,63,84
3c176379-742c-4534-91e4-addf71b44cee,95,95,480,589,95,57,75
968630e1-f235-4d48-a6a2-e14828e24ec5,90,93,86,612,67,22,90
a3cf3f05-d647-4112-8f5f-6ad667453e96,95,90,484,642,70,43,81
1f2d4b1b-7013-4fd6-8b9e-e914acc4dcf2,88,83,181,909,16,99,95
395e3f78-f527-434b-a285-8cb7d6c9859a,58,100,205,724,83,38,45
968630e1-f235-4d48-a6a2-e14828e24ec5,124,113,77,332,86,32,123
bda79ecd-904e-4928-8ce4-e5c53cc98110,114,142,864,261,22,86,90
7865dc03-d371-4a17-88cc-7ba0103a1941,106,109,105,412,72,44,65
f0bc1222-022f-4e79-b27e-6a3d2ca3caa8,96,100,664,260,28,25,100
d84e31f9-caaf-45ea-a800-9322f715d648,118,61,80,149,79,36,83
395e3f78-f527-434b-a285-8cb7d6c9859a,59,87,10,84,91,40,93
968630e1-f235-4d48-a6a2-e14828e24ec5,112,78,919,99,67,27,93
4a8b4a64-5dc3-4e33-a858-09a96518a389,123,90,147,863,72,64,141
d32a4b9b-ce56-4739-a066-fd1870f0db5e,91,122,732,0,1,18,82
2f2edd26-2309-446f-a501-efd4ff95698c,135,92,666,759,55,57,110
395e3f78-f527-434b-a285-8cb7d6c9859a,94,145,690,61,33,8,92
cb9a5e24-f2d6-4aef-b519-34286e9753fb,94,80,330,391,21,98,94
cb9a5e24-f2d6-4aef-b519-34286e9753fb,112,122,793,158,82,18,148
d32a4b9b-ce56-4739-a066-fd1870f0db5e,89,93,22,764,11,16,94
cb9a5e24-f2d6-4aef-b519-34286e9753fb,91,69,61,501,9,43,93
7e0ac2e6-c2a9-4176-a64d-ffb23fb5c6fd,92,110,67,225,96,42,112
8f27e002-d3e5-439f-a601-ea2a39f34ad8,76,74,316,215,46,10,100
816925f2-1a84-4f5e-8f68-9bb61e47a831,90,94,34,200,0,9,97
968630e1-f235-4d48-a6a2-e14828e24ec5,91,80,302,951,45,35,100
7e0ac2e6-c2a9-4176-a64d-ffb23fb5c6fd,80,100,564,397,92,62,89
3c176379-742c-4534-91e4-addf71b44cee,107,83,419,225,72,96,106
7e0ac2e6-c2a9-4176-a64d-ffb23fb5c6fd,65,89,46,518,15,73,80
7865dc03-d371-4a17-88cc-7ba0103a1941,97,65,617,977,70,35,123
d84e31f9-caaf-45ea-a800-9322f715d648,81,95,77,967,28,50,101
cb9a5e24-f2d6-4aef-b519-34286e9753fb,86,105,185,606,18,19,84
1f2d4b1b-7013-4fd6-8b9e-e914acc4dcf2,85,88,55,537,87,5,94
2f2edd26-2309-446f-a501-efd4ff95698c,96,93,436,515,13,67,91
2f2edd26-2309-446f-a501-efd4ff95698c,112,99,557,446,68,67,154
f0bc1222-022f-4e79-b27e-6a3d2ca3caa8,86,75,626,271,45,57,81
816925f2-1a84-4f5e-8f68-9bb61e47a831,101,119,851,797,14,83,78
2cabaf29-f4f8-4ec8-b0f2-f15d0147dd54,119,117,398,300,25,78,57
968630e1-f235-4d48-a6a2-e14828e24ec5,180,91,23,538,45,4,70
8f27e002-d3e5-439f-a601-ea2a39f34ad8,93,71,65,114,77,10,132
f0bc1222-022f-4e79-b27e-6a3d2ca3caa8,136,84,384,91,16,78,93
2cabaf29-f4f8-4ec8-b0f2-f15d0147dd54,88,105,240,600,57,84,91
dbcbbe6c-08b2-41fc-876f-e5c0fd3c02cd,109,102,683,553,18,61,105
7e0ac2e6-c2a9-4176-a64d-ffb23fb5c6fd,86,78,359,358,29,41,60
3c176379-742c-4534-91e4-addf71b44cee,72,90,703,657,81,26,87
3c176379-742c-4534-91e4-addf71b44cee,109,93,837,216,31,91,93
d84e31f9-caaf-45ea-a800-9322f715d648,72,105,429,485,1,69,136
d84e31f9-caaf-45ea-a800-9322f715d648,90,69,235,242,83,74,87
